x,y,label,class_name
-26.354216,28.920235,3,Normal
29.727894,31.532919,3,Normal
-0.029974759,-56.78384,0,1 Very Mild
-71.69113,22.550432,3,Normal
40.208992,44.04167,3,Normal
-25.851791,59.08599,3,Normal
21.892351,-29.796446,3,Normal
13.874804,-33.463478,3,Normal
34.502487,-9.479276,3,Normal
21.991796,32.43049,3,Normal
45.803646,34.882256,0,1 Very Mild
33.33284,-3.0323715,1,2 Mild
-50.75041,-5.6356983,3,Normal
2.0685682,-71.62022,3,Normal
-25.762253,-35.15224,3,Normal
0.2293768,-66.07078,3,Normal
43.30384,-10.911011,0,1 Very Mild
-38.100464,-14.672284,3,Normal
-24.077175,-15.861358,3,Normal
16.337086,-21.702457,1,2 Mild
-45.50979,-4.4704447,3,Normal
-68.909325,7.284591,3,Normal
-40.811302,-26.781809,3,Normal
18.930243,-52.5629,3,Normal
-1.0654795,7.323202,2,3 Moderate
-21.34852,43.28543,3,Normal
-20.279095,-12.743825,3,Normal
-61.63546,19.957296,3,Normal
-8.07768,35.613197,3,Normal
-50.76445,29.262938,3,Normal
41.052868,-9.257521,0,1 Very Mild
39.418644,44.897575,3,Normal
-28.153267,6.501116,3,Normal
-20.23658,55.232147,3,Normal
-24.04992,16.692142,3,Normal
3.8814611,-56.35293,0,1 Very Mild
-77.97711,-0.8118787,3,Normal
10.716043,-10.656787,0,1 Very Mild
23.040178,-47.430885,3,Normal
-24.673218,8.826551,3,Normal
-38.230232,-11.137562,3,Normal
18.714033,-56.288525,3,Normal
46.320328,8.444951,3,Normal
-73.238075,19.181944,3,Normal
2.0919428,-54.197628,3,Normal
12.95379,-5.2009654,1,2 Mild
-44.993378,-3.4865217,3,Normal
-41.983448,-41.47689,3,Normal
57.962143,0.057118654,3,Normal
-57.666065,-25.267902,3,Normal
33.97163,35.770058,0,1 Very Mild
41.372185,-24.100292,0,1 Very Mild
-21.53735,-11.011355,3,Normal
46.819466,-17.850548,0,1 Very Mild
23.274544,-40.679375,0,1 Very Mild
